code,name,very_good,good,very_poor
H82061,SELDEN MEDICAL CENTRE,0.427639559,0.292014539,0.025516074
H82063,MOATFIELD SURGERY,0.457943388,0.446523115,0.012383033
H82064,SOUTHGATE MEDICAL GROUP,0.477966232,0.329055973,0.013966891
H82065,BALL TREE SURGERY,0.394043671,0.358836332,0.02465553
H82066,FITZALAN MEDICAL GROUP,0.328230268,0.286430579,0.022785304
H82067,TANGMERE MEDICAL CENTRE,0.539643467,0.237575695,0.013542489
H82068,MILL STREAM MEDICAL CENTRE,0.541314075,0.326407292,0
H82069,ARUN MEDICAL GROUP,0.449782546,0.319639913,0.021237674
H82070,GLEBE SURGERY,0.819886886,0.137462467,-98
H82072,SILVERDALE PRACTICE,0.524784398,0.337202435,0.018994921
H82076,CORNERWAYS SURGERY,0.736899163,0.207697812,0
H82077,THE CROFT SURGERY,0.546497916,0.348308988,0
H82078,SOUTHBOURNE SURGERY,0.551593985,0.288113699,0
H82083,NORTHBOURNE MEDICAL CENTRE,0.67701541,0.251779538,0
H82084,BROW MEDICAL CENTRE,0.51910895,0.280667655,0.021067627
H82086,HIGHDOWN SURGERY,0.576595064,0.239294296,0.039120711
H82087,BARN SURGERY,0.508811136,0.249317541,0
H82088,BEWBUSH MEDICAL CENTRE,0.414989782,0.270777493,0.032926187
H82089,RIVERSIDE SURGERY,0.407625011,0.396357315,0.005441102
H82091,NEW POND ROW SURGERY,0.396324704,0.351633692,0.01437359
H82092,VILLAGE SURGERY,0.375673954,0.365613163,0.022291024
H82094,KINGFISHER FAMILY PRACTICE,0.623598263,0.254199742,0.057160391
H82095,WITTERINGS HC,0.604611395,0.220341732,0.010219382
H82096,ORCHARD SURGERY,0.474242329,0.329630816,0.016984677
H82098,COACHMANS MEDICAL PRACTICE,0.482390461,0.357015779,0.056022094
H82099,WEST MEADS SURGERY,0.519129938,0.409887306,0.005080448
H82100,NORTHLANDS WOOD SURGERY,0.609234812,0.356165287,0.006445142
H82101,HEENE ROAD SURGERY,0.424909061,0.347125709,0
H82615,OUSE VALLEY PRACTICE,0.598683627,0.259475307,0.015607231
H82621,PARK VIEW HEALTH PARTNERSHIP,0.429995323,0.366136498,0.009858863
H82625,OLD SHOREHAM ROAD SURGERY,0.693372909,0.15498129,0.015892062
H82640,HOLBROOK SURGERY,0.702133958,0.266338296,0
H82641,THE LAWNS SURGERY,0.832044054,0.115952227,0.016934919
H82643,THE MAYFLOWER SURGERY,0.329934333,0.401193934,0.009535605
H83001,PORTLAND MEDICAL CENTRE,0.414517433,0.312067124,-98
H83002,HEATHFIELD SURGERY,0.268500454,0.317235615,0.024544894
H83004,THE FARLEY ROAD MEDICAL PRACTICE,0.649705319,0.288894485,0.015511005
H83005,UPPER NORWOOD GROUP PRACTICE,0.536432559,0.293995713,0.032334881
H83006,PARKWAY HEALTH CENTRE (02),0.383846814,0.343132534,0.014183314
H83007,VIOLET LANE MEDICAL PRACTICE,0.657945309,0.235359351,0
H83008,THE ADDISCOMBE SURGERY,0.258705011,0.20142113,0.028283394
H83009,NORBURY HEALTH CENTRE (02),0.325314879,0.283683244,0.008143484
H83010,SOUTH NORWOOD HILL MEDICAL CENTRE,0.568925115,0.223677538,0.026906066
H83011,NORTH CROYDON MEDICAL CENTRE,0.333451621,0.208598941,0
H83012,ST.JAMES'S MEDICAL CENTRE,0.34408576,0.385621075,0
H83013,OLD COULSDON MEDICAL PRACTICE,0.540730672,0.277657877,0.005420428
H83014,QUEENHILL MEDICAL PRACTICE,0.387036581,0.354909166,0.012138066
H83015,PARKSIDE GROUP PRACTICE,0.698988771,0.200742497,0.030447943
H83016,KESTON HOUSE MEDICAL PRACTICE,0.474519722,0.339575109,0.022618869
H83017,BRIGSTOCK MEDICAL PRACTICE,0.401014522,0.356486219,0.036803612
H83018,SELSDON PARK MEDICAL PRACTICE,0.515962749,0.364782849,0.021028134
H83019,FRIENDS ROAD MEDICAL PRACTICE,0.572669308,0.26239245,0.044415616
H83020,EVERSLEY MEDICAL CENTRE,0.374447865,0.310529237,0.101830885
H83021,LINDEN LODGE MEDICAL PRACTICE,0.111569092,0.314533657,0.040732507
H83022,THORNTON HEATH HEALTH CENTRE,0.458154053,0.294843521,-98
H83023,MORLAND ROAD SURGERY,0.434220618,0.312618519,0.017534868
H83024,THE WOODCOTE GROUP PRACTICE,0.414061619,0.321578658,0
H83025,WOODSIDE GROUP PRACTICE,0.435006139,0.281918237,0.024957909
H83027,PARKWAY HEALTH CENTRE (01),0.436258399,0.282604531,0.027550462
H83028,PARKWAY HEALTH CENTRE (03),0.348979224,0.398780213,0
H83029,HARTLAND WAY SURGERY,0.459284247,0.253452854,0.016751995
H83030,BROOM ROAD PRACTICE,0.216014014,0.275007643,0.041066663
H83031,THE HALING PARK PARTNERSHIP,0.559862267,0.27137899,0.054682262
H83033,ASHBURTON PARK MEDICAL CENTRE,0.662770582,0.166846803,0.006437943
H83034,THE WHITEHORSE PRACTICE,0.447619142,0.304596917,0.007025572
H83035,SOUTH WAY SURGERY,0.766134124,0.162824836,0
H83037,AUCKLAND SURGERY,0.654154198,0.239233097,0
H83039,STOVELL HOUSE SURGERY,0.684775804,0.219930872,0.009053131
H83040,MITCHLEY AVENUE SURGERY,0.841567537,0.158432463,0
H83041,SOUTH NORWOOD MEDICAL CENTRE,0.417285365,0.262650717,0.03265009
H83042,LEANDER ROAD PRIMARY CARE CENTRE,0.453234458,0.347342726,0.013539417
H83043,SHIRLEY MEDICAL CENTRE,0.360789161,0.326587125,0.005284662
H83044,EAST CROYDON MEDICAL CENTRE,0.50175597,0.306184315,0.018664273
H83046,FIELDWAY MEDICAL CENTRE,0.390951379,0.300131502,0.006272268
H83048,DOWNLAND SURGERY,0.480776125,0.307738016,0.026344987
H83049,HEADLEY DRIVE SURGERY,0.443631988,0.257497888,0
H83050,THE MOORINGS MEDICAL PRACTICE,0.411553196,0.251560343,0.052889995
H83051,THORNTON ROAD SURGERY,0.409561014,0.190574387,0.047189606
H83052,BRAMLEY AVENUE SURGERY,0.552225162,0.267953901,-98
H83053,DR RK NAMASIVAYAM & PARTNERS,0.61919375,0.266380432,0
H83608,BRIGSTOCK FAMILY PRACTICE,0.257851314,0.2599021,0.033859808
H83609,MERSHAM MEDICAL CENTRE,0.329515512,0.340186747,0
H83611,SELHURST MEDICAL PRACTICE,0.564346182,0.333560284,0
H83616,PURLEY MEDICAL PRACTICE,0.388490105,0.340475199,0
H83620,COULSDON MEDICAL PRACTICE,0.675789525,0.208824503,0.009406421
H83622,SOUTH NORWOOD MEDICAL PRACTICE,0.467458824,0.306517742,0
H83623,SOUTH CROYDON MEDICAL CENTRE,0.549576084,0.224485345,-98
H83624,FAIRVIEW MEDICAL CENTRE,0.488373127,0.319129279,0
H83625,BROUGHTON CORNER MEDICAL CENTRE,0.212546825,0.236507614,0.04982569
H83626,WOODSIDE HEALTH CENTRE (02),0.688708027,0.212739011,0.032055095
H83627,BIRDHURST MEDICAL PRACTICE,0.571736853,0.265363173,0.028691914
H83631,GREENSIDE MEDICAL PRACTICE,0.451893764,0.365249437,0.007248128
H83634,VALLEY PARK SURGERY,0.305557855,0.330742631,0.037442994
H83635,WOODSIDE HEALTH CENTRE (04),0.538765922,0.329089327,0.03873928
H84002,BROCKBANK (PARK ROAD),0.385547385,0.417645306,0.006972427
H84005,BATES (PAGODA AVENUE),0.521496027,0.266382902,0.009932941
H84006,JEZIERSKI (SHEEN LANE),0.647123929,0.227650733,0.038711171
H84007,JACKSON (ACORN),0.603534741,0.347711679,0
H84008,THE MEDICAL UNIT,0.348479494,0.254723848,0
H84010,CANBURY MEDICAL CENTRE,0.496688919,0.291896224,-98
H84012,THOMAS (YORK),0.584960225,0.323988125,0
H84014,GRIFFITHS (PARADISE ROAD),0.399066074,0.302494624,0.009422316
H84015,BRUNSWICK SURGERY,0.59851189,0.246088421,0
H84016,THE GROVES MEDICAL CENTRE,0.467413624,0.348543323,0.045578054
H84017,HUDSON (SEYMOUR HOUSE),0.424008128,0.296586945,0.010075518
H84018,BHATIA (BROAD LANE),0.388633332,0.318362696,0.015473892
H84020,FAIRHILL MEDICAL PRACTICE,0.407250157,0.353108993,0.015890649
H84023,FLOOD (ESSEX HOUSE),0.662496095,0.230358671,0
H84025,HOOK SURGERY,0.43836413,0.358939833,0.019162344
H84027,CHURCHILL MEDICAL CENTRE,0.464117117,0.349676113,0
H84030,CENTRAL SURGERY,0.627507952,0.266810353,0.007261458
H84031,BOOHAN (JUBILEE AVENUE),0.515939887,0.265950335,0.01623576
H84032,O'FLYNN (HAMPTON WICK),0.513425606,0.334068573,0.008532275
H84033,ST ALBANS MEDICAL CENTRE,0.67461439,0.222098687,0
H84034,THE ORCHARD PRACTICE,0.257374193,0.295489503,0.018224586
H84036,LAWRENCE (KEW GARDENS),0.455515295,0.342261642,0.024172919
H84039,ROBERTSON (CROSS DEEP),0.605348688,0.246089553,0.021437103
H84040,LEWIS (HAMPTON),0.408671385,0.356312603,0.022829893
H84041,THE VINEYARD SURGERY,0.309556045,0.241809166,0.028818443
H84042,HOLMWOOD CORNER SURGERY,0.476239952,0.371427952,-98
H84043,CROWLEY (NORTH ROAD),0.705926999,0.221563351,0
H84044,STENT (THE GREEN & FIR ROAD),0.568393239,0.234604128,0
H84048,JOHAL (TWICKENHAM PARK),0.730883179,0.214122844,0
H84049,MAYPOLE SURGERY,0.263368727,0.342861098,0
H84050,CHESSINGTON PARK SURGERY,0.447627795,0.345905669,0
H84051,ROSELAWN,0.391850825,0.288545392,0.01866342
H84053,BERRYLANDS SURGERY,0.661732775,0.219469539,0.018196166
H84054,RED LION ROAD SURGERY,0.412764313,0.298265696,0.009237793
H84055,JOHNSON (SHEEN LANE),0.79922182,0.185357998,0
H84057,SARAJLIC (STAINES ROAD),0.602392415,0.275389034,0.013258994
H84058,KINGSDOWNE SURGERY,0.423586879,0.229062995,0.009243586
H84059,CHILDS (THAMESIDE),0.500808863,0.264876202,0.011399654
H84060,SMITH (RICHMOND LOCK),0.678602197,0.222721327,0
H84061,RICHMOND ROAD MEDICAL CENTRE,0.418861665,0.402411048,0.013560639
H84062,LANGLEY MEDICAL PRACTICE,0.587304217,0.339087411,0.008816075
H84607,NEW MALDEN HEALTH CENTRE,0.561729043,0.23127317,0.010961318
H84608,SAYER (RICHMOND GREEN),0.575873499,0.206415908,0.007610245
H84609,BRACKENDALE SURGERY,0.679683831,0.192219309,0.03504072
H84615,WEEKS (DEANHILL),0.463727173,0.26785496,0.025906189
H84618,SUNRAY SURGERY,0.348291003,0.310358717,0.036048883
H84619,CLAREMONT MEDICAL CENTRE,0.633966107,0.243842676,0.020637976
H84623,PENNYCOOK (HAMPTON HILL),0.526801449,0.33618959,0.022064433
H84625,KUDRA (WOODLAWN),0.35413472,0.228356651,-98
H84629,VILLAGE SURGERY,0.435453151,0.249185733,0.012232034
H84630,SINHA (CRANE PARK),0.562784391,0.259306812,0.025858561
H84632,PALACCI (CASTELNAU),0.656011275,0.259638082,0.008430927
H84633,COOPER (QUEENS),0.644583245,0.20716965,0.006358647
H84635,MANOR DRIVE MEDICAL CENTRE,0.208227816,0.443755392,0.046487513
H84637,GRAY'S MEDICAL CENTRE,0.210924331,0.336629685,0.010024561
H84639,FITZMAURICE (KEW),0.405225012,0.351960945,0.032530713
H85001,WANDSWORTH MEDICAL CENTRE,0.475607448,0.294661284,0.02851126
H85002,THE FALCON ROAD MEDICAL CENTRE,0.485109989,0.258540358,0.02663186
H85003,QUEENSTOWN ROAD MEDICAL PRACTICE,0.450731495,0.36900002,0
H85005,DR NICHOLAS & PARTNERS,0.566638755,0.236952041,0.040128433
H85006,MAYFIELD SURGERY,0.59754036,0.288980666,0.02302675
H85007,DR KOONER & PARTNERS,0.671693904,0.282401114,-98
H85008,THE ROEHAMPTON SURGERY,0.428822396,0.31999956,0
H85009,BEDFORD HILL FAMILY PRACTICE,0.462961773,0.371642947,0
H85011,THE GREYSWOOD PRACTICE,0.587456162,0.339571474,0.01865384
H85012,PUTNEYMEAD GROUP MEDICAL PRACTICE,0.510211475,0.426521825,0
H85016,CANNON HILL LANE MEDICAL PRACTICE,0.396035901,0.415293208,-98
H85018,THE SURGERY - 48 MULGRAVE ROAD,0.465827338,0.309540285,0.017395386
H85019,DR JM LONGLEY & PARTNERS,0.362137675,0.342885168,0.017221006
H85020,THE CHURCH LANE PRACTICE,0.757148014,0.192466448,0
H85021,THE CHESSER SURGERY,0.389877808,0.320228861,0.014416474
H85022,PARK ROAD MEDICAL CENTRE,0.462277793,0.300376025,0.009733523
H85023,BISHOPSFORD ROAD PRACTICE,0.603297162,0.234710517,0
H85024,THE MITCHAM MEDICAL CENTRE.,0.225863655,0.447077346,0.011046738
H85025,THE WRYTHE GREEN SURGERY,0.705536752,0.227322454,-98
H85026,FRANCIS GROVE SURGERY,0.482450444,0.363569864,0.007050361
H85027,WIMBLEDON VILLAGE PRACTICE,0.475717254,0.278261536,0.039737558
H85028,PRINCES ROAD SURGERY,0.364359822,0.342240716,0.005736533
H85029,WIDE WAY SURGERY,0.468858598,0.341820765,0.042820318
H85030,THE OLD COURT HOUSE SURGERY,0.571167082,0.28052897,0.032886298
H85031,BENHILL & BELMONT PRACTICE,0.583549449,0.287897196,0.0302569
H85032,CARSHALTON FIELDS SURGERY,0.484615366,0.214271662,0.017967556
H85033,TAMWORTH HOUSE MEDICAL CENTRE.,0.445625129,0.371498659,0.038137748
H85034,PEPYS ROAD PRACTICE CENTRE,0.510724299,0.35188174,0.008297732
H85035,ROWANS SURGERY,0.306673335,0.295005574,0.029480299
H85037,MORDEN HALL MEDICAL CENTRE,0.347002702,0.380404615,0.039444343
H85038,CRICKET GREEN MEDICAL PRACTICE,0.542370911,0.329701739,0.02420953
H85039,WATERFALL HOUSE,0.375566486,0.453561553,0.030914446
H85041,EARLSFIELD SURGERY,0.387088316,0.393422493,0.019024924
H85045,BRIDGE LANE GROUP PRACTICE,0.58755306,0.182964035,0
H85047,CHATFIELD MEDICAL CENTRE,0.616627772,0.278680113,0.005176373
H85048,BROCKLEBANK GROUP PRACTICE,0.479383183,0.36713171,0.00516874
H85049,BATTERSEA RISE GROUP PRACTICE,0.543675088,0.249332949,-98
H85051,FREEMAN PRACTICE,0.344975658,0.426256896,0.028807768
H85052,STREATHAM PARK SURGERY,0.462245574,0.330284842,0.021489051
H85053,THE SURGERY-181 CARSHALTON ROAD,0.297955842,0.315291169,0.009049771
H85054,LEGHARI & MUKTAR PRACTICE,0.442404614,0.341486137,0.0103442
H85055,WEST BARNES SURGERY,0.212126085,0.441671042,0.017571831
H85056,BALHAM HILL MEDICAL PRACTICE,0.217136392,0.169512907,0.026294941
H85057,ELBOROUGH STREET SURGERY,0.456397333,0.367623157,0
H85061,THE HEATHBRIDGE PRACTICE,0.547564713,0.323251598,0.005835759
H85063,DR CAM BRENNAN & PTRS,0.548245539,0.297080709,0
H85065,THE ALTON PRACTICE,0.392824639,0.360865412,0.083917465
H85066,BALHAM PARK SURGERY,0.807460671,0.138233265,0
H85067,DANEBURY AVENUE SURGERY,0.534278326,0.187639677,0.011029269
H85069,LAVENDER HILL GROUP PRACTICE,0.64353151,0.298248137,0.007674146
H85070,CENTRAL MEDICAL CENTRE,0.330071396,0.228033472,0.060103657
H85072,JAMES O'RIORDAN MEDICAL CENTRE,0.55650517,0.2998433,-98
H85075,THE HAIDER PRACTICE,0.517439102,0.297048918,0
H85076,STONECOT SURGERY,0.518357643,0.277118139,0.023208598
H85077,THE HERITAGE MEDICAL CENTRE,0.294223925,0.298940473,0.037976
H85078,GRAHAM ROAD SURGERY,0.32028676,0.263452884,0.032302916
H85082,TRIANGLE SURGERY,0.572447585,0.313752292,0.010552557
H85086,WANDLE VALLEY HEALTH CENTRE.,0.352512265,0.443154818,-98
H85087,OPEN DOOR SURGERY,0.618189142,0.196422831,0.032932242
H85088,CLAPHAM JUNCTION MEDICAL PRACTICE,0.330535621,0.286471389,0
H85090,FIGGES MARSH SURGERY,0.176024056,0.362352269,0.060599986
H85092,RIVERHOUSE MEDICAL PRACTICE,0.467284234,0.36218999,0
H85095,THE HEALTH CENTRE,0.601624289,0.273121221,0
H85100,ST PAUL'S COTTAGE PRACTICE,0.621456117,0.157620904,0.070769182
H85101,GRAND DRIVE SURGERY,0.618507212,0.291618969,0
H85103,138 LONDON ROAD,0.363907725,0.376734117,0
H85105,CHEAM FAMILY PRACTICE,0.514787716,0.341584522,0.009594523
H85108,19 BANDON RISE,0.601568123,0.215624581,-98
H85110,WANDLE ROAD SURGERY,0.378339841,0.25072458,0.018729882
H85111,BATTERSEA FIELDS PRACTICE,0.364619512,0.438944928,0.027395848
H85112,THE VINEYARD HILL ROAD SURGERY,0.713932843,0.245914315,0
H85113,MALDON ROAD SURGERY,0.371334293,0.397362363,0.026605259
H85114,THURLEIGH ROAD PRACTICE,0.804327525,0.177501067,0
H85115,SHOTFIELD MEDICAL PRACTICE,0.491392498,0.335855717,0.009766861
H85116,MANOR PRACTICE,0.459047176,0.239323318,-98
H85618,WELL COURT PRACTICE,0.551002282,0.28960909,0.014025584
H85634,THE MERTON MEDICAL PRACTICE,0.346146515,0.369579886,0.040212204
H85637,BALHAM HEALTH CENTRE,0.55804594,0.285057823,0.006558696
H85643,INNER PARK ROAD HEALTH CENTRE,0.521664562,0.214016912,0.016511974
H85649,COLLIERS WOOD SURGERY,0.261779996,0.415378756,0.071966426
H85650,GRANVILLE ROAD SURGERY,0.268166457,0.38324085,0.009765229
H85653,WALLINGTON FAMILY PRACTICE,0.418820243,0.358466037,0.005784226
H85656,ALEXANDRA SURGERY,0.360922335,0.385252324,0.024740203
H85659,ST. JOHN'S HILL PRACTICE,0.540544654,0.287335974,0.02145523
H85662,THE BEECHES SURGERY,0.429305589,0.370994773,0.017939755
H85664,TOOTING BEC SURGERY,0.502852543,0.293863854,0
H85665,WALLINGTON MEDICAL CENTRE,0.416413793,0.265553891,0.025935929
H85674,BEDDINGTON MEDICAL CENTRE,0.356033886,0.329819727,0.014097821
H85680,TOOTING SOUTH MEDICAL CENTRE,0.389171555,0.37084229,-98
H85682,TUDOR LODGE HEALTH CENTRE,0.533794361,0.333543951,0.007562613
H85683,FACCINI HOUSE SURGERY,0.266411863,0.363762993,0
H85685,SAI MEDICAL CENTRE,0.636801126,0.108276573,0.026652282
H85686,THE GROVE ROAD PRACTICE,0.675804077,0.239059816,0.007954254
H85691,NIGHTINGALE HOUSE,-97,-97,-97
H85693,GREEN WRYTHE SURGERY,0.441699113,0.322821724,0.009789622
H85695,FURZEDOWN PRIMARY CARE CENTRE,0.390914095,0.300778906,0.023557223
J81002,ORCHID HOUSE SURGERY,0.516326544,0.314176798,0.015043916
J81003,ALMA PARTNERSHIP,0.542986429,0.248992633,0.017183136
J81004,POOLE ROAD MEDICAL CENTRE,0.503479213,0.261866042,0.013567824
J81005,BRIDPORT MEDICAL CENTRE,0.588055919,0.279640874,0.021688932
J81006,THE ADAM PRACTICE,0.594947356,0.297294128,0.007026875
J81009,ROYAL MANOR HEALTH CARE,0.477651034,0.364339851,0.015083447
J81010,DR J CLARK AND PARTNERS,0.477812838,0.311608132,0.027029438
J81011,WAREHAM SURGERY,0.577321944,0.317361808,0.012536465
J81012,PARKSTONE HEALTH CENTRE,0.610556265,0.212705747,0.010061463
J81013,CANFORD HEATH GROUP PRACT,0.657684854,0.247849384,0.012316809
J81014,WESTBOURNE MEDICAL CENTRE,0.607670936,0.251470375,0.052317882
J81016,QUEENS AVENUE SURGERY,0.755784745,0.221793297,0
J81017,YETMINSTER MEDICAL CENTRE,0.720613705,0.171067222,0.029562042
J81018,BEAUFORT ROAD SURGERY,0.628379685,0.283196553,0
J81019,DR EVANS & PARTNERS,0.507756459,0.30134473,0.012359785
J81020,BERE REGIS SURGERY,0.550785999,0.265877881,0.04729832
J81021,DR POULTON & PARTNERS,0.427607038,0.37847458,-98
J81022,WEST MOORS GROUP PRACTICE,0.506163018,0.297812857,0.009699347
J81024,HOLDENHURST ROAD SURGERY,0.399564451,0.316895258,0.094256125
J81025,THE WELLBRIDGE PRACTICE,0.549593365,0.21957663,0.042260283
J81026,ABBEY VIEW MEDICAL CENTRE,0.528362355,0.377154812,0.005119197
J81027,ROYAL CRESCENT SURGERY,0.692506475,0.249792258,0
J81028,HIGHCLIFFE MEDICAL CENTRE,0.282874416,0.410062269,0.00565515
J81029,THE APPLES MEDICAL CENTRE,0.637096065,0.264294826,0
J81030,THE VERWOOD SURGERY,0.428160894,0.433449397,0.006014289
J81031,EAGLE HOUSE SURGERY,0.6113962,0.240760729,0
J81032,NEWLAND SURGERY,0.66250106,0.251154167,0
J81033,TALBOT MEDICAL CENTRE,0.544157831,0.300431412,0.044749569
J81034,QUARTERJACK SURGERY,0.561483966,0.260360213,0.043042756
J81035,MILTON ABBAS SURGERY,0.711961318,0.241095455,0.009366126
J81036,THE ROSEMARY HEALTH CTR,0.619813748,0.309678166,0
J81038,NORTHBOURNE SURGERY,0.414080831,0.353326948,0.050858232
J81039,MOORDOWN MEDICAL CENTRE,0.689444822,0.228946136,0.040999971
J81040,STALBRIDGE SURGERY,0.732669555,0.190710643,0.015790213
J81041,THE HADLEIGH PRACTICE,0.657740206,0.25181155,0.02000788
J81042,VILLAGE SURGERY,0.598928856,0.302265144,0.006158338
J81043,THE BARN SURGERY,0.591291732,0.32169743,0
J81044,HEATHERVIEW MEDICAL CTR.,0.377691316,0.328424547,0.041360711
J81045,KINSON ROAD MEDICAL CENTRE,0.44565912,0.378432751,0.021884502
J81046,THE HARVEY PRACTICE,0.542858882,0.304287958,0.006762474
J81047,JAMES FISHER MEDICAL CENTRE,0.483945018,0.339681523,0.012917167
J81048,WESSEX ROAD SURGERY,0.701038098,0.195039973,0
J81049,THE MARINE & OAKRIDGE PARTNERSHIP,0.407162119,0.384162687,0.027749268
J81050,BURTON & BRANSGORE MEDICAL CENTRE,0.739846215,0.192907345,0.01494571
J81051,WYKE REGIS MEDICAL PRACTICE,0.681356406,0.251644373,0
J81052,CARLISLE HOUSE,0.470009294,0.418259454,0.023878145
J81053,CERNE ABBAS SURGERY,0.706563555,0.201823424,0.007638979
J81054,LILLIPUT SURGERY,0.529214674,0.28121534,0.015232949
J81055,ABBOTSBURY ROAD SURGERY,0.61724994,0.273641467,0
J81056,THE ORCHARD SURGERY,0.55036913,0.295139267,0.015066144
J81057,FARMHOUSE SURGERY,0.453133347,0.326689982,0
J81058,THE CRANBORNE PRACTICE,0.651817442,0.231191463,0
J81059,SOUTHBOURNE PRACTICE,0.711486579,0.227500111,0.011712451
J81061,PENNY'S HILL PRACTICE,0.557843433,0.305122597,0.021273226
J81062,ST ALBANS MEDICAL CENTRE,0.677208515,0.257917308,0.011567707
J81063,DURDELLS AVENUE SURGERY,0.6945769,0.19572386,0
J81064,POOLE TOWN SURGERY,0.615497764,0.302262809,0.005186316
J81065,MADEIRA MEDICAL CENTRE,0.485464614,0.38124874,0
J81066,STOUR SURGERY,0.638663588,0.235694133,0
J81067,LITTLEDOWN SURGERY,0.709857373,0.238315375,0.006055048
J81068,ATRIUM HEALTH CENTRE,0.652608812,0.303319432,0
J81069,LONGFLEET HOUSE SURGERY,0.556972746,0.321189039,0
J81070,THE BANKS & BEARWOOD MEDICAL CENTRE,0.511292857,0.346317292,0.010408056
J81071,LEYBOURNE SURGERY,0.688570618,0.270489287,0.008349639
J81072,DR SAWYER & PTNS,0.445705711,0.324533306,0.025683166
J81073,THE BRIDGES MEDICAL CTR.,0.603353849,0.278279489,0.01882463
J81074,BARTON HOUSE MED PRACTICE,0.736428189,0.206001923,0
J81075,CROSS ROAD SURGERY,0.838496726,0.130369049,0
J81076,POUND PIECE,0.720134881,0.191971445,0
J81077,WALFORD MILL MEDICAL CENTRE,0.530352968,0.301578449,0.00592276
J81078,BUTE HOUSE,0.665457321,0.311070781,0.010573661
J81081,GILLINGHAM MEDICAL PRACTICE,0.498127507,0.413037023,0.006839736
J81082,CORNWALL ROAD MED PRACT,0.560000162,0.344898947,0.014823541
J81083,SIXPENNY HANDLEY SURGERY,0.670402411,0.228580599,0
J81085,STROUDEN PARK MEDICAL PRACTICE,0.460364427,0.387557173,0.056820122
J81086,EVERGREEN OAK SURGERY,0.68895844,0.173907594,0.02332424
J81087,THE BIRCHWOOD PRACTICE,0.608743501,0.305520808,0
J81090,THE LANEHOUSE SURGERY,0.681328983,0.24705488,0.02073304
J81609,MALTHOUSE MEADOWS SURGERY,0.924235706,0.051489753,0
J81612,CORFE CASTLE SURGERY,0.870119131,0.106345396,0
J81613,THE DORCHESTER RD SURGERY,0.640225658,0.241338615,0.02492594
J81616,PUDDLETOWN SURGERY,0.891569379,0.092350139,0.009991788
J81620,STURMINSTER NEWTON MEDICAL CENTRE,0.618449199,0.239588052,0.031565067
J81621,THE MEDICAL CENTRE (CORBIN AVE),0.681751807,0.205306394,0.006057217
J81623,BROADMAYNE SURGERY,0.586051314,0.219991561,0.011587502
J81624,CRESCENT SURGERY,0.691029274,0.163700258,0.010258217
J81625,DENMARK ROAD MEDICAL CENTRE,0.833236219,0.131835214,0
J81626,FORDINGTON SURGERY,0.854778836,0.09760491,0
J81628,CHARMOUTH MEDICAL PRACTICE,0.791953444,0.170547423,0.011952191
J81631,SANDFORD SURGERY,0.477283496,0.358161046,0.036752336
J81632,HERBERT AVENUE,0.408370109,0.329145795,0.022266589
J81633,WOODLEA HOUSE SURGERY,0.548512987,0.263359468,0.015758772
J81634,PROVIDENCE SURGERY,0.291194597,0.398448945,0.086127591
J81637,THE PRINCE OF WALES SURGERY,0.664114498,0.279474484,-98
J81640,VILLAGE MEDICAL PRACTICE,0.675079337,0.223840487,0
J81644,THE OLD DISPENSARY,0.653839919,0.249662833,0.007042195
J81645,BOSCOMBE MANOR MEDICAL CENTRE,0.471658521,0.327214699,0.032275413
J81646,GROVE SURGERY,0.703794232,0.18981605,0.01594969
J81647,LYME BAY MEDICAL PRACTICE,0.727426139,0.226150154,0.005967383
J81648,DR NEWMAN,0.678507967,0.225442086,0.005108843
J82001,BURGESS ROAD SURGERY,0.516987132,0.26295264,0.087832799
